#
#
# US Geological Survey
# retrieved: 2018-04-04 18:42:47 -04:00	(vaas01)
#
# The Site File stores location and general information about groundwater,
# surface water, and meteorological sites
# for sites in USA.
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://waterservices.usgs.gov/rest/Site-Service.html
#
# Contact:   gs-w_support_nwisweb@usgs.gov
#
# The following selected fields are included in this output:
#
#  agency_cd       -- Agency
#  site_no         -- Site identification number
#  station_nm      -- Site name
#  site_tp_cd      -- Site type
#  dec_lat_va      -- Decimal latitude
#  dec_long_va     -- Decimal longitude
#  coord_acy_cd    -- Latitude-longitude accuracy
#  dec_coord_datum_cd -- Decimal Latitude-longitude datum
#  alt_va          -- Altitude of Gage/land surface
#  alt_acy_va      -- Altitude accuracy
#  alt_datum_cd    -- Altitude datum
#  huc_cd          -- Hydrologic unit code
#
agency_cd	site_no	station_nm	site_tp_cd	dec_lat_va	dec_long_va	coord_acy_cd	dec_coord_datum_cd	alt_va	alt_acy_va	alt_datum_cd	huc_cd
TX001	332554102311701	LX-24-36-601	GW	33.4317631	-102.5218599	S	NAD83	 3560.0	  5	NGVD29	12080001
TX001	332556102254601	LX-24-37-501	GW	33.43231695	-102.42991	S	NAD83	 3508.0	  5	NGVD29	12080001
TX001	332610103031201	DP-25-40-501	GW	33.43621424	-103.053832	S	NAD83	 3898.0	  5	NGVD29	12080001
TX001	332611102580802	DP-24-33-402	GW	33.43649118	-102.9693843	U	NAD83	 3846.0	  5	NGVD29	12080001
TX001	332615102061502	LX-24-40-402	GW	33.43758846	-102.1046161	U	NAD83	 3340.0	  5	NGVD29	12050004
TX001	332615102561101	DP-24-33-501	GW	33.43760198	-102.9368827	S	NAD83	 3813.0	  5	NGVD29	12080001
USGS	332624102072901	LX-24-40-405	GW	33.4400888	-102.1251725	T	NAD83	 3350	  5	NGVD29	12050004
TX001	332626102533601	DP-24-33-601	GW	33.4406571	-102.893825	S	NAD83	 3799.0	  5	NGVD29	12080001
TX001	332627101383207	SP-23-35-607	GW	33.4409223	-101.6426582	S	NAD83	 3085.0	  5	NGVD29	12050003
TX001	332628102112102	LX-24-39-502	GW	33.44120117	-102.1896195	S	NAD83	 3387.0	  5	NGVD29	12050004
TX001	332629102023304	SP-24-40-504	GW	33.4414761	-102.042947	S	NAD83	 3312.0	  5	NGVD29	12050004
TX001	332632103030602	DP-25-40-502	GW	33.4423252	-103.0521653	U	NAD83	 3897.0	  5	NGVD29	12080001
TX001	332633101482606	SP-23-34-506	GW	33.44258775	-101.8076624	F	NAD83	 3172.0	  5	NGVD29	12050003
TX001	332638102375201	DP-24-35-601	GW	33.44398717	-102.6315886	S	NAD83	 3636.0	  5	NGVD29	12080001
USGS	332639102070301	LX-24-40-404	GW	33.4442553	-102.11795	T	NAD83	 3355	  5	NGVD29	12050004
TX001	332639102112101	LX-24-39-501	GW	33.4442567	-102.1896195	S	NAD83	 3393.0	  5	NGVD29	12050004
TX001	332640102023505	SP-24-40-505	GW	33.44453164	-102.0435026	F	NAD83	 3321.0	  5	NGVD29	12050004
TX001	332642102345702	LX-24-36-502	GW	33.44509748	-102.5829745	S	NAD83	 3608.0	  5	NGVD29	12080001
TX001	332643101353901	SP-23-36-401	GW	33.445367	-101.5946017	S	NAD83	 3056.0	  5	NGVD29	12050003
TX001	332645102220504	LX-24-38-404	GW	33.44592687	-102.3685174	U	NAD83	 3494.0	  5	NGVD29	12050004
TX001	332647102214503	LX-24-38-403	GW	33.4464823	-102.3629615	S	NAD83	 3494.0	  5	NGVD29	12050004
TX001	332649101512201	SP-23-34-401	GW	33.44703177	-101.8565527	S	NAD83	 3200.0	  5	NGVD29	12050003
TX001	332650101544203	SP-23-33-603	GW	33.44730915	-101.9121097	U	NAD83	 3246.0	  5	NGVD29	12050003
TX001	332652102570102	DP-24-33-502	GW	33.44787978	-102.9507722	U	NAD83	 3835.0	  5	NGVD29	12080001
TX001	332653102042402	SP-24-40-502	GW	33.44814329	-102.0737816	S	NAD83	 3315.0	  5	NGVD29	12050004
TX001	332655101405102	SP-23-35-502	GW	33.44869966	-101.6812706	U	NAD83	 3118.0	  5	NGVD29	12050003
TX001	332655101410601	SP-23-35-501	GW	33.4486996	-101.6854373	F	NAD83	 3116.0	  5	NGVD29	12050003
TX001	332655102480701	DP-24-34-501	GW	33.4487118	-102.8024318	S	NAD83	 3750.0	  5	NGVD29	12080001
TX001	332656102152902	LX-24-38-602	GW	33.44898026	-102.2585111	S	NAD83	 3418.0	  5	NGVD29	12050004
TX001	332659101551401	SP-23-33-501	GW	33.44980905	-101.9209989	S	NAD83	 3258.0	  5	NGVD29	12050003
TX001	332659102072803	LX-24-40-403	GW	33.44981095	-102.1248947	S	NAD83	 3351.0	  5	NGVD29	12050004
TX001	332701102041603	SP-24-40-503	GW	33.45036545	-102.0715593	S	NAD83	 3321.0	  5	NGVD29	12050004
TX001	332701102070406	LX-24-40-406	GW	33.45036637	-102.1182277	U	NAD83	 3343.0	  5	NGVD29	12050004
TX001	332703102044001	LX-24-40-501	GW	33.4509211	-102.0782262	S	NAD83	 3323.0	  5	NGVD29	12050004
TX001	332703102181602	LX-24-38-502	GW	33.4509256	-102.3049026	U	NAD83	 3467.0	  5	NGVD29	12050004
TX001	332710102290507	LX-24-37-407	GW	33.4528736	-102.4851905	S	NAD83	 3548.0	  5	NGVD29	12080001
TX001	332712102181601	LX-24-38-501	GW	33.4534256	-102.3049026	U	NAD83	 3459.0	  5	NGVD29	12050004
TX001	332715102580701	DP-24-33-401	GW	33.45426877	-102.9691064	S	NAD83	 3855.0	  5	NGVD29	12080001
TX001	332716101392503	SP-23-35-603	GW	33.45453306	-101.6573813	F	NAD83	 3102.0	  5	NGVD29	12050003
TX001	332717101474303	SP-23-34-503	GW	33.4548098	-101.795718	S	NAD83	 3164.0	  5	NGVD29	12050003
TX001	332718101455802	SP-23-34-602	GW	33.4550878	-101.7665506	S	NAD83	 3169.0	  5	NGVD29	12050003
TX001	332718102053101	LX-24-40-401	GW	33.455088	-102.0923934	S	NAD83	 3336.0	  5	NGVD29	12050004
TX001	332720102151503	LX-24-38-603	GW	33.4556468	-102.2546219	S	NAD83	 3421.0	  5	NGVD29	12050004
TX001	332720102154601	LX-24-38-601	GW	33.455647	-102.2632335	S	NAD83	 3429.0	  5	NGVD29	12050004
TX001	332723102251302	LX-24-37-502	GW	33.45648345	-102.4207424	U	NAD83	 3518.0	  5	NGVD29	12080001
TX001	332725102003210	SP-24-40-310	GW	33.4620307	-102.0093348	F	NAD83	 3304.0	  5	NGVD29	12050003
TX001	332725102411303	DP-24-35-503	GW	33.4570436	-102.6874252	S	NAD83	 3674.0	  5	NGVD29	12080001
TX001	332728101384025	SP-23-35-625	GW	33.4578664	-101.6448812	S	NAD83	 3093.0	  5	NGVD29	12050003
TX001	332728102511101	DP-24-34-401	GW	33.45787885	-102.8535453	S	NAD83	 3802.0	  5	NGVD29	12080001
TX001	332730102012104	SP-24-40-304	GW	33.4584199	-102.0229463	F	NAD83	 3305.0	  5	NGVD29	12050004
TX001	332733101384203	SP-23-35-303	GW	33.45925527	-101.6454368	S	NAD83	 3093.0	  5	NGVD29	12050003
TX001	332737102464604	DP-24-34-304	GW	33.4603782	-102.7799306	U	NAD83	 3760.0	  5	NGVD29	12080001
TX001	332739102052902	LX-24-40-102	GW	33.46092128	-102.0918378	U	NAD83	 3338.0	  5	NGVD29	12050003
TX001	332740102550001	DP-24-33-201	GW	33.46121269	-102.9171594	U	NAD83	 3812.0	  5	NGVD29	12080001
TX001	332742101520206	SP-23-34-106	GW	33.46175365	-101.8676644	U	NAD83	 3202.0	  5	NGVD29	12050003
TX001	332743101490403	SP-23-34-203	GW	33.46203176	-101.8182187	F	NAD83	 3175.0	  5	NGVD29	12050003
TX001	332743102283201	LX-24-37-101	GW	33.4620401	-102.4760232	U	NAD83	 3542.0	  5	NGVD29	12080001
TX001	332743102472202	DP-24-34-302	GW	33.46204494	-102.789931	S	NAD83	 3742.0	  5	NGVD29	12080001
TX001	332749101520301	SP-23-34-101	GW	33.46369806	-101.8679422	S	NAD83	 3204.0	  5	NGVD29	12050003
TX001	332749102490201	DP-24-34-201	GW	33.46371183	-102.8177102	S	NAD83	 3754.0	  5	NGVD29	12080001
TX001	332749102534501	DP-24-33-301	GW	33.4637125	-102.896325	S	NAD83	 3809.0	  5	NGVD29	12080001
TX001	332810101443902	SP-23-35-102	GW	33.4695321	-101.744606	F	NAD83	 3137.0	  5	NGVD29	12050003
TX001	332815102395201	DP-24-35-301	GW	33.4709321	-102.6649237	S	NAD83	 3674.0	  5	NGVD29	12080001
TX001	332818102434801	DP-24-35-101	GW	33.47176647	-102.7304834	S	NAD83	 3723.0	  5	NGVD29	12080001
TX001	332821101565303	SP-23-33-203	GW	33.47258625	-101.9485	U	NAD83	 3292.0	  5	NGVD29	12050003
TX001	332821102370805	DP-24-36-105	GW	33.47259805	-102.6190874	U	NAD83	 3662	  5	NGVD29	12080001
TX001	332823102365902	DP-24-36-102	GW	33.47315356	-102.6165872	U	NAD83	 3657	  5	NGVD29	12080001
TX001	332825102033702	SP-24-40-202	GW	33.47369826	-102.0607256	F	NAD83	 3315.0	  5	NGVD29	12050004
TX001	332827102393805	DP-24-35-305	GW	33.47426537	-102.6610345	S	NAD83	 3666.0	  5	NGVD29	12080001
TX001	332833101434401	SP-23-35-101	GW	33.475921	-101.729328	S	NAD83	 3137.0	  5	NGVD29	12050003
TX001	332833101571002	SP-23-33-202	GW	33.47591949	-101.9532223	U	NAD83	 3288.0	  5	NGVD29	12050003
TX001	332836101475201	SP-23-34-201	GW	33.47675384	-101.7982186	S	NAD83	 3163.0	  5	NGVD29	12050003
TX001	332838102311002	LX-24-36-302	GW	33.4773187	-102.5199143	S	NAD83	 3587.0	  5	NGVD29	12080001
TX001	332840101434203	SP-23-35-103	GW	33.4778654	-101.7287725	F	NAD83	 3137.0	  5	NGVD29	12050003
TX001	332841101565901	SP-23-33-201	GW	33.4781417	-101.9501668	S	NAD83	 3291.0	  5	NGVD29	12050003
TX001	332841102233408	LX-24-37-308	GW	33.47814957	-102.3932403	S	NAD83	 3507.0	  5	NGVD29	12050004
TX001	332842102085602	LX-24-39-302	GW	33.4784223	-102.1493399	S	NAD83	 3362.0	  5	NGVD29	12050004
TX001	332845102061501	LX-24-40-101	GW	33.47925468	-102.104616	U	NAD83	 3338.0	  5	NGVD29	12050004
TX001	332845102084501	LX-24-39-301	GW	33.47925557	-102.1462842	U	NAD83	 3368.0	  5	NGVD29	12050004
TX001	332850101403403	SP-23-35-203	GW	33.4806435	-101.6765494	T	NAD83	 3132.0	  5	NGVD29	12050003
TX001	332852101264502	HK-23-37-202	GW	33.48119989	-101.4462659	S	NAD83	 3038.0	  5	NGVD29	12050003
TX001	332855101263201	HK-23-37-201	GW	33.48203318	-101.4426547	F	NAD83	 3037.0	  5	NGVD29	12050003
TX001	332857101532102	SP-23-33-302	GW	33.48258647	-101.8896098	F	NAD83	 3225.0	  5	NGVD29	12050003
TX001	332900102003801	SP-24-40-301	GW	33.48341928	-102.0110017	F	NAD83	 3323.0	  5	NGVD29	12050003
TX001	332900102004811	SP-24-40-311	GW	33.48341934	-102.0137796	U	NAD83	 3321.0	  5	NGVD29	12050003
TX001	332902101213501	HK-23-38-101	GW	33.48397689	-101.3601515	S	NAD83	 3019.0	  5	NGVD29	12050007
TX001	332903101502204	SP-23-34-104	GW	33.4842534	-101.8398864	F	NAD83	 3192.0	  5	NGVD29	12050003
TX001	332903101502702	SP-23-34-102	GW	33.4842534	-101.8412753	T	NAD83	 3188.0	  5	NGVD29	12050003
TX001	332903102031307	SP-24-40-207	GW	33.48425353	-102.0540588	U	NAD83	 3321.0	  5	NGVD29	12050003
TX001	332903102472701	DP-24-34-301	GW	33.48426705	-102.7913199	S	NAD83	 3760.0	  5	NGVD29	12080001
TX001	332904101264504	HK-23-37-204	GW	33.48453316	-101.4462661	U	NAD83	 3034.0	  5	NGVD29	12050007
TX001	332906102582301	DP-24-33-101	GW	33.4851018	-102.973551	U	NAD83	 3871.0	  5	NGVD29	12080001
TX001	332908102125801	LX-24-39-101	GW	33.4856459	-102.2165643	S	NAD83	 3407.0	  5	NGVD29	12050004
TX001	332911102003502	SP-24-40-302	GW	33.48647477	-102.0101684	S	NAD83	 3321.0	  5	NGVD29	12050003
TX001	332913102030201	SP-24-40-201	GW	33.4870312	-102.0510031	S	NAD83	 3321.0	  5	NGVD29	12050003
TX001	332915102184501	LX-24-38-201	GW	33.48759238	-102.3129578	F	NAD83	 3475.0	  5	NGVD29	12050004
TX001	332916101264503	HK-23-37-203	GW	33.4878664	-101.4462663	U	NAD83	 3032.0	  5	NGVD29	12050007
TX001	332920101474502	SP-23-34-202	GW	33.48897585	-101.7962744	S	NAD83	 3162.0	  5	NGVD29	12050003
TX001	332920102044206	SP-24-40-206	GW	33.48897623	-102.0787819	T	NAD83	 3321.0	  5	NGVD29	12050003
TX001	332923101534501	SP-23-33-301	GW	33.4898085	-101.8962768	S	NAD83	 3231.0	  5	NGVD29	12050003
TX001	332927102003208	SP-24-40-308	GW	33.4909191	-102.0093351	S	NAD83	 3308.0	  5	NGVD29	12050003
TX001	332929101310701	HK-23-36-301	GW	33.49147779	-101.5190468	S	NAD83	 3045.0	  5	NGVD29	12050003
TX001	332936102351303	LX-24-36-103	GW	33.49343087	-102.5874184	U	NAD83	 3623.0	  5	NGVD29	12080001
TX001	332937102181403	LX-24-38-203	GW	33.4937033	-102.3043461	U	NAD83	 3472.0	  5	NGVD29	12050004
TX001	332942102043104	SP-24-40-204	GW	33.4950872	-102.0757262	F	NAD83	 3323.0	  5	NGVD29	12050003
TX001	332945101220302	HK-23-38-102	GW	33.4959211	-101.3679303	U	NAD83	 3021.0	  5	NGVD29	12050007
TX001	332945102010203	SP-24-40-303	GW	33.49591924	-102.0176688	F	NAD83	 3321.0	  5	NGVD29	12050003
TX001	332947101345101	SP-23-36-201	GW	33.49647723	-101.5812704	S	NAD83	 3054.0	  5	NGVD29	12050003
TX001	332950101503205	SP-23-34-105	GW	33.4973087	-101.8426645	T	NAD83	 3200.0	  5	NGVD29	12050003
TX001	332950102365801	DP-24-36-101	GW	33.4973202	-102.6165869	S	NAD83	 3656.0	  5	NGVD29	12080001
TX001	332952102041105	SP-24-40-205	GW	33.4978648	-102.0701705	F	NAD83	 3317.0	  5	NGVD29	12050003
TX001	332956102265904	LX-24-37-204	GW	33.49898408	-102.4501875	S	NAD83	 3542.0	  5	NGVD29	12050004
TX001	332958102010307	SP-24-40-307	GW	33.4995303	-102.0179466	S	NAD83	 3321.0	  5	NGVD29	12050003
TX001	333005102004208	SP-24-32-908	GW	33.50147459	-102.0121131	S	NAD83	 3300.0	  5	NGVD29	12050003
TX001	333007101421201	SP-23-27-801	GW	33.50203179	-101.7037728	U	NAD83	 3155.0	  5	NGVD29	12050003
TX001	333008102240703	LX-24-29-903	GW	33.50231644	-102.402407	S	NAD83	 3511.0	  5	NGVD29	12050004
TX001	333012102011706	SP-24-32-906	GW	33.50341924	-102.0218357	S	NAD83	 3324.0	  5	NGVD29	12050003
TX001	333015101565902	SP-23-25-802	GW	33.5042524	-101.9501672	S	NAD83	 3279.0	  5	NGVD29	12050003
TX001	333017102011004	SP-24-32-904	GW	33.50480808	-102.0198912	S	NAD83	 3319.0	  5	NGVD29	12050003
TX001	333019101193105	HK-23-30-805	GW	33.505365	-101.3257066	S	NAD83	 3013.0	  5	NGVD29	12050007
TX001	333019101575905	SP-23-25-705	GW	33.50536339	-101.9668343	U	NAD83	 3279.0	  5	NGVD29	12050003
TX001	333020101315601	HK-23-28-901	GW	33.50564407	-101.5326587	S	NAD83	 3065.0	  5	NGVD29	12050003
TX001	333020101570501	SP-23-25-801	GW	33.50564126	-101.9518339	F	NAD83	 3275.0	  5	NGVD29	12050003
TX001	333023101593003	SP-23-25-703	GW	33.50647434	-101.9921126	F	NAD83	 3301.0	  5	NGVD29	12050003
TX001	333024102224902	LX-24-29-902	GW	33.50676047	-102.380739	T	NAD83	 3521.0	  5	NGVD29	12050004
TX001	333025102065702	LX-24-32-702	GW	33.5070325	-102.1162831	S	NAD83	 3354.0	  5	NGVD29	12050004
TX001	333030102004605	SP-24-32-905	GW	33.508419	-102.0132244	S	NAD83	 3319.0	  5	NGVD29	12050003
TX001	333031102001611	SP-24-32-911	GW	33.5086966	-102.0048908	U	NAD83	 3298.0	  5	NGVD29	12050003
TX001	333035102224101	LX-24-29-901	GW	33.50981599	-102.3785167	U	NAD83	 3523.0	  5	NGVD29	12050004
TX001	333037101263703	HK-23-29-803	GW	33.51036595	-101.4440448	U	NAD83	 3046.0	  5	NGVD29	12050007
TX001	333037102002909	SP-24-32-909	GW	33.51036333	-102.008502	S	NAD83	 3316.0	  5	NGVD29	12050003
TX001	333040102305301	LX-24-28-901	GW	33.51120755	-102.5151911	S	NAD83	 3584.0	  5	NGVD29	12080001
TX001	333042101432108	SP-23-27-708	GW	33.51175369	-101.72294	S	NAD83	 3136.0	  5	NGVD29	12050003
USGS	333042101530701	SP-23-25-904	GW	33.51193056	-101.8862167	1	NAD83	 3230	2.5	NGVD29	12050003
TX001	333043101444501	SP-23-27-701	GW	33.5120313	-101.7462738	S	NAD83	 3142.0	  5	NGVD29	12050003
TX001	333043102002210	SP-24-32-910	GW	33.51202994	-102.0065576	S	NAD83	 3315.0	  5	NGVD29	12050003
TX001	333043102520401	DP-24-26-701	GW	33.51204514	-102.868268	S	NAD83	 3798.0	  5	NGVD29	12080001
TX001	333043102520702	DP-24-26-702	GW	33.51204514	-102.8691014	S	NAD83	 3798.0	  5	NGVD29	12080001
TX001	333043102521003	DP-24-26-703	GW	33.51204515	-102.8699348	S	NAD83	 3797.0	  5	NGVD29	12080001
TX001	333044102113601	LX-24-31-801	GW	33.5123121	-102.1937855	S	NAD83	 3402.0	  5	NGVD29	12050004
TX001	333047101431206	SP-23-27-706	GW	33.51314258	-101.72044	S	NAD83	 3133.0	  5	NGVD29	12050003
TX001	333051101432012	SP-23-27-712	GW	33.51425365	-101.7226623	S	NAD83	 3135.0	  5	NGVD29	12050003
TX001	333052101434002	SP-23-27-702	GW	33.51453138	-101.7282179	S	NAD83	 3138.0	  5	NGVD29	12050003
TX001	333053101270902	HK-23-29-802	GW	33.51481039	-101.4529341	U	NAD83	 3056.0	  5	NGVD29	12050003
TX001	333056102442901	DP-24-27-701	GW	33.51565524	-102.7418729	S	NAD83	 3740.0	  5	NGVD29	12080001
TX001	333057102063001	LX-24-32-701	GW	33.51592124	-102.108783	S	NAD83	 3341.0	  5	NGVD29	12050003
TX001	333103101275601	HK-23-29-701	GW	33.5175882	-101.4659902	S	NAD83	 3057.0	  5	NGVD29	12050003
TX001	333104101434321	SP-23-27-721	GW	33.51786465	-101.7290514	S	NAD83	 3139.0	  5	NGVD29	12050003
TX001	333104102164502	LX-24-30-902	GW	33.51786965	-102.2796222	S	NAD83	 3450.0	  5	NGVD29	12050004
TX001	333107101415111	SP-23-27-811	GW	33.51869819	-101.6979397	U	NAD83	 3127.0	  5	NGVD29	12050003
TX001	333108101383802	SP-23-27-902	GW	33.51897634	-101.6443276	S	NAD83	 3093.0	  5	NGVD29	12050003
TX001	333112101193704	HK-23-30-804	GW	33.52008704	-101.3273736	U	NAD83	 3021.0	  5	NGVD29	12050007
TX001	333113101211501	HK-23-30-701	GW	33.52036504	-101.3545969	U	NAD83	 3014.0	  5	NGVD29	12050007
TX001	333113101535007	SP-23-25-907	GW	33.52036363	-101.8976663	S	NAD83	 3225.0	  5	NGVD29	12050003
TX001	333113102191801	LX-24-30-801	GW	33.5203705	-102.3221245	U	NAD83	 3493.0	  5	NGVD29	12050004
TX001	333114102340001	LX-24-28-801	GW	33.5206527	-102.5671389	U	NAD83	 3622.0	  5	NGVD29	12080001
TX001	333115101535011	SP-23-25-911	GW	33.52091918	-101.8976663	S	NAD83	 3225.0	  5	NGVD29	12050003
TX001	333120101160901	HK-23-30-901	GW	33.52230876	-101.2695935	S	NAD83	 3006.0	  5	NGVD29	12050006
TX001	333121101485802	SP-23-26-802	GW	33.52258627	-101.8165534	S	NAD83	 3172.0	  5	NGVD29	12050003
TX001	333122102205201	LX-24-30-701	GW	33.52287104	-102.348237	T	NAD83	 3480.0	  5	NGVD29	12050004
TX001	333124102160401	LX-24-30-901	GW	33.52342505	-102.2682326	S	NAD83	 3456.0	  5	NGVD29	12050004
TX001	333125101543702	SP-23-25-902	GW	33.52369686	-101.9107222	U	NAD83	 3250.0	  5	NGVD29	12050003
TX001	333125101545203	SP-23-25-903	GW	33.52369683	-101.914889	F	NAD83	 3252.0	  5	NGVD29	12050003
TX001	333128101550504	SP-23-25-804	GW	33.52453014	-101.9185002	S	NAD83	 3250.0	  5	NGVD29	12050003
TX001	333129102595402	DP-24-25-702	GW	33.5248236	-102.9988299	U	NAD83	 3911.0	  5	NGVD29	12080001
TX001	333133101541612	SP-23-25-912	GW	33.52591908	-101.9048888	S	NAD83	 3228.0	  5	NGVD29	12050003
TX001	333135102254102	LX-24-29-802	GW	33.5264837	-102.4285192	U	NAD83	 3532.0	  5	NGVD29	12050004
TX001	333139102594101	DP-24-25-701	GW	33.52760133	-102.9952186	S	NAD83	 3915.0	  5	NGVD29	12080001
TX001	333142101534310	SP-23-25-910	GW	33.5284191	-101.895722	S	NAD83	 3227.0	  5	NGVD29	12050003
TX001	333145102381701	DP-24-27-901	GW	33.52926478	-102.6385326	S	NAD83	 3661.0	  5	NGVD29	12080001
TX001	333148101274502	HK-23-29-702	GW	33.53008795	-101.4629347	S	NAD83	 3090.0	  5	NGVD29	12050003
TX001	333150101540909	SP-23-25-909	GW	33.53064126	-101.9029444	S	NAD83	 3232.0	  5	NGVD29	12050003
TX001	333154101490303	SP-23-26-803	GW	33.53175279	-101.8179425	S	NAD83	 3166.0	  5	NGVD29	12050003
TX001	333156102473801	DP-24-26-801	GW	33.53232214	-102.7943758	S	NAD83	 3748.0	  5	NGVD29	12080001
TX001	333200101390703	SP-23-27-903	GW	33.53342045	-101.6523836	S	NAD83	 3108.0	  5	NGVD29	12050003
TX001	333200101403008	SP-23-27-808	GW	33.53342029	-101.6754396	U	NAD83	 3116.0	  5	NGVD29	12050003
TX001	333200101503801	SP-23-26-701	GW	33.5334193	-101.844332	F	NAD83	 3200.0	  5	NGVD29	12050003
TX001	333203101255201	HK-23-29-801	GW	33.5342543	-101.4315446	S	NAD83	 3051.0	  5	NGVD29	12050007
TX001	333203102084302	LX-24-31-902	GW	33.5342555	-102.1457286	S	NAD83	 3386.0	  5	NGVD29	12050003
TX001	333204101503206	SP-23-26-706	GW	33.5345304	-101.8426653	S	NAD83	 3199.0	  5	NGVD29	12050003
TX001	333204102365901	DP-24-28-701	GW	33.5345422	-102.6168645	S	NAD83	 3667.0	  5	NGVD29	12080001
TX001	333205101403202	SP-23-27-802	GW	33.53480915	-101.6759952	S	NAD83	 3118.0	  5	NGVD29	12050003
TX001	333205101491001	SP-23-26-801	GW	33.53480829	-101.819887	F	NAD83	 3167.0	  5	NGVD29	12050003
TX001	333205101501805	SP-23-26-705	GW	33.53480819	-101.8387764	S	NAD83	 3193.0	  5	NGVD29	12050003
TX001	333205102010203	SP-24-32-903	GW	33.5348078	-102.0176694	T	NAD83	 3313.0	  5	NGVD29	12050003
TX001	333207101350302	SP-23-28-702	GW	33.5353653	-101.5846046	T	NAD83	 3083.0	  5	NGVD29	12050003
TX001	333208101424020	SP-23-27-720	GW	33.5356422	-101.7115514	U	NAD83	 3133.0	  5	NGVD29	12050003
TX001	333208101425718	SP-23-27-718	GW	33.53564219	-101.7162737	S	NAD83	 3132.0	  5	NGVD29	12050003
TX001	333208101430411	SP-23-27-711	GW	33.53564217	-101.7182182	S	NAD83	 3138.0	  5	NGVD29	12050003
TX001	333209101425019	SP-23-27-719	GW	33.53591997	-101.7143293	S	NAD83	 3132.0	  5	NGVD29	12050003
TX001	333209101431303	SP-23-27-703	GW	33.5359199	-101.7207183	S	NAD83	 3138.0	  5	NGVD29	12050003
TX001	333209101541908	SP-23-25-908	GW	33.53591896	-101.9057224	S	NAD83	 3228.0	  5	NGVD29	12050003
TX001	333210101541806	SP-23-25-906	GW	33.53619674	-101.9054446	S	NAD83	 3228.0	  5	NGVD29	12050003
TX001	333213101423804	SP-23-27-704	GW	33.53703109	-101.7109959	S	NAD83	 3120.0	  5	NGVD29	12050003
TX001	333216101423907	SP-23-27-707	GW	33.5378644	-101.7112737	S	NAD83	 3128.0	  5	NGVD29	12050003
TX001	333217101350701	SP-23-28-701	GW	33.53814305	-101.5857157	S	NAD83	 3085.0	  5	NGVD29	12050003
TX001	333219101454704	SP-23-26-904	GW	33.53869739	-101.763497	S	NAD83	 3157.0	  5	NGVD29	12050003
TX001	333220101450606	SP-23-26-906	GW	33.5389752	-101.7521078	S	NAD83	 3142.0	  5	NGVD29	12050003
TX001	333220101452305	SP-23-26-905	GW	33.53897519	-101.7568302	S	NAD83	 3146.0	  5	NGVD29	12050003
TX001	333223101433405	SP-23-27-705	GW	33.5398087	-101.7265518	S	NAD83	 3142.0	  5	NGVD29	12050003
TX001	333223102402501	DP-24-27-801	GW	33.53982074	-102.6740907	U	NAD83	 3695.0	  5	NGVD29	12080001
TX001	333224101572603	SP-23-25-803	GW	33.5400853	-101.957668	S	NAD83	 3268.0	  5	NGVD29	12050003
TX001	333225101471701	SP-23-26-901	GW	33.5403639	-101.7884976	F	NAD83	 3157.0	  5	NGVD29	12050003
TX001	333225101505302	SP-23-26-702	GW	33.5403636	-101.8484989	S	NAD83	 3211.0	  5	NGVD29	12050003
TX001	333226101460203	SP-23-26-903	GW	33.54064178	-101.7676638	S	NAD83	 3158.0	  5	NGVD29	12050003
TX001	333227101502104	SP-23-26-704	GW	33.5409192	-101.8396099	S	NAD83	 3202.0	  5	NGVD29	12050003
TX001	333227101504003	SP-23-26-703	GW	33.54091919	-101.8448878	S	NAD83	 3208.0	  5	NGVD29	12050003
TX001	333228101592204	SP-23-25-704	GW	33.54119628	-101.989891	S	NAD83	 3295.0	  5	NGVD29	12050003
TX001	333228101592701	SP-23-25-701	GW	33.54119627	-101.99128	F	NAD83	 3295.0	  5	NGVD29	12050003
TX001	333229101393801	SP-23-27-901	GW	33.54147579	-101.660995	S	NAD83	 3113.0	  5	NGVD29	12050003
TX001	333231101141803	HK-23-31-403	GW	33.54203064	-101.2387592	S	NAD83	 3004.0	  5	NGVD29	12050006
TX001	333231101444805	SP-23-27-405	GW	33.54203074	-101.7471078	S	NAD83	 3137.0	  5	NGVD29	12050003
TX001	333231101452826	SP-23-26-626	GW	33.54203069	-101.7582191	S	NAD83	 3153.0	  5	NGVD29	12050003
TX001	333231101454620	SP-23-26-620	GW	33.54203066	-101.7632193	S	NAD83	 3161.0	  5	NGVD29	12050003
TX001	333231101470904	SP-23-26-604	GW	33.54203055	-101.7862753	S	NAD83	 3156.0	  5	NGVD29	12050003
TX001	333231102005204	SP-24-32-604	GW	33.5420299	-102.0148917	T	NAD83	 3308.0	  5	NGVD29	12050003
TX001	333234101402605	SP-23-27-505	GW	33.54286457	-101.6743286	S	NAD83	 3119.0	  5	NGVD29	12050003
TX001	333234101431107	SP-23-27-407	GW	33.54286425	-101.7201628	S	NAD83	 3145.0	  5	NGVD29	12050003
TX001	333236101570505	SP-23-25-505	GW	33.54341866	-101.9518347	S	NAD83	 3262.0	  5	NGVD29	12050003
TX001	333236102193404	LX-24-30-504	GW	33.54342636	-102.3265689	U	NAD83	 3505.0	  5	NGVD29	12050004
TX001	333238101433802	SP-23-27-402	GW	33.54397529	-101.727663	S	NAD83	 3143.0	  5	NGVD29	12050003
